doctor_id,name,clinic_id
D000003033,Dr. Amanda Goh,889
D000003034,Dr. Teo Ali,889
D000003035,Dr. Nicole Nair,889
D000003036,Dr. Steven Tay,890
D000003037,Dr. Kumar Lee,890
D000003038,Dr. James Kumar,890
D000003039,Dr. Hui Wong,890
D000003040,Dr. Kevin Ong,891
D000003041,Dr. Xin Rahman,891
D000003042,Dr. Lim Koh,891
D000003043,Dr. Jessica Chen,891
D000003044,Dr. Robert Goh,892
D000003045,Dr. Daniel Ali,892
D000003046,Dr. Wong Chen,892
D000003047,Dr. Michael Ali,892
D000003048,Dr. Steven Kumar,892
D000003049,Dr. Mary Teo,893
D000003050,Dr. Emily Lim,893
D000003051,Dr. Jun Teo,894
D000003052,Dr. Linda Teo,894
D000003053,Dr. Xin Ang,895
D000003054,Dr. Steven Low,895
D000003055,Dr. Mary Ho,895
D000003056,Dr. Lee Chong,895
D000003057,Dr. Steven Nair,896
D000003058,Dr. Robert Yeo,896
D000003059,Dr. Wong Soh,897
D000003060,Dr. Rachel Tan,897
D000003061,Dr. Jun Tan,897
D000003062,Dr. Kumar Ng,897
D000003063,Dr. Daniel Ali,897
D000003064,Dr. Jennifer Teo,898
D000003065,Dr. Rajesh Sim,898
D000003066,Dr. Benjamin Ang,898
D000003067,Dr. Michelle Ho,898
D000003068,Dr. Emily Kumar,898
D000003069,Dr. Daniel Goh,899
D000003070,Dr. John Tan,899
D000003071,Dr. David Lim,899
D000003072,Dr. Teo Hassan,899
D000003073,Dr. Mary Yeo,899
D000003074,Dr. Goh Singh,900
D000003075,Dr. Rachel Soh,900
D000003076,Dr. Rajesh Wong,900
D000003077,Dr. Mary Sim,900
D000003078,Dr. Mary Ng,900
D000003079,Dr. Marcus Yeo,901
D000003080,Dr. Chen Ho,901
D000003081,Dr. Mary Low,901
D000003082,Dr. Marcus Low,901
D000003083,Dr. Kumar Ali,902
D000003084,Dr. Ng Krishnan,902
D000003085,Dr. Yan Tan,902
D000003086,Dr. Rui Chen,903
D000003087,Dr. Rui Chng,903
D000003088,Dr. Wong Koh,903
D000003089,Dr. Ong Yap,904
D000003090,Dr. Jun Chua,904
D000003091,Dr. Benjamin Lim,905
D000003092,Dr. Michelle Ali,905
D000003093,Dr. Jennifer Soh,905
D000003094,Dr. Jessica Yap,906
D000003095,Dr. Tan Hassan,906
D000003096,Dr. Michael Rahman,907
D000003097,Dr. Ming Chng,907
D000003098,Dr. Ming Lee,907
D000003099,Dr. Sarah Goh,908
D000003100,Dr. Marcus Goh,908
D000003101,Dr. Robert Chua,908
D000003102,Dr. Amanda Yeo,909
D000003103,Dr. Linda Ng,909
D000003104,Dr. Kevin Ang,909
D000003105,Dr. Lee Ong,909
D000003106,Dr. Jing Goh,910
D000003107,Dr. Wong Hassan,910
D000003108,Dr. Mary Low,911
D000003109,Dr. Ong Lee,911
D000003110,Dr. Teo Soh,912
D000003111,Dr. Wei Chen,912
D000003112,Dr. Marcus Singh,912
D000003113,Dr. Jennifer Lee,912
D000003114,Dr. Ng Ng,913
D000003115,Dr. Goh Chng,913
D000003116,Dr. Daniel Teo,913
D000003117,Dr. Grace Chen,914
D000003118,Dr. Hui Lim,914
D000003119,Dr. Tan Ang,914
D000003120,Dr. Rachel Rahman,914
D000003121,Dr. Wei Ho,914
D000003122,Dr. Benjamin Ho,915
D000003123,Dr. Wei Yeo,915
D000003124,Dr. Sarah Soh,916
D000003125,Dr. Michael Ng,916
D000003126,Dr. Linda Teo,917
D000003127,Dr. Wei Hassan,917
D000003128,Dr. Amanda Lee,917
D000003129,Dr. Rachel Yeo,917
D000003130,Dr. Ng Sim,918
D000003131,Dr. Jennifer Ali,918
D000003132,Dr. Benjamin Hassan,918
D000003133,Dr. Jun Tay,919
D000003134,Dr. James Tay,919
D000003135,Dr. Yan Ho,919
D000003136,Dr. Jing Ang,919
D000003137,Dr. Yan Kumar,920
D000003138,Dr. Li Ong,920
D000003139,Dr. Goh Ang,920
D000003140,Dr. Michael Rahman,921
D000003141,Dr. Jessica Lim,921
D000003142,Dr. Linda Hassan,921
D000003143,Dr. James Lee,921
D000003144,Dr. Kevin Yap,921
D000003145,Dr. David Ng,922
D000003146,Dr. Steven Sim,922
D000003147,Dr. Mary Tay,923
D000003148,Dr. Xin Goh,923
D000003149,Dr. Amanda Tay,923
D000003150,Dr. Teo Hassan,924
D000003151,Dr. Rachel Yeo,924
D000003152,Dr. Ong Ng,924
D000003153,Dr. Wei Chen,924
D000003154,Dr. Benjamin Ong,925
D000003155,Dr. Mary Ang,925
D000003156,Dr. Ng Singh,925
D000003157,Dr. Steven Ong,925
D000003158,Dr. James Lee,926
D000003159,Dr. John Lim,926
D000003160,Dr. Jessica Ali,926
D000003161,Dr. James Chen,926
D000003162,Dr. Yan Tay,926
D000003163,Dr. Nicole Chen,927
D000003164,Dr. Ong Sim,927
D000003165,Dr. Ong Nair,927
D000003166,Dr. Emily Chong,928
D000003167,Dr. Sarah Chong,928
D000003168,Dr. Robert Sim,928
D000003169,Dr. Yan Chua,928
D000003170,Dr. Ong Teo,929
D000003171,Dr. Ng Low,929
D000003172,Dr. Teo Krishnan,929
D000003173,Dr. Lee Lee,930
D000003174,Dr. Ng Krishnan,930
D000003175,Dr. Ng Low,930
D000003176,Dr. Jun Goh,930
D000003177,Dr. Wong Chng,930
D000003178,Dr. Wong Sim,931
D000003179,Dr. Xin Soh,931
D000003180,Dr. Nicole Chng,931
D000003181,Dr. Ming Wong,932
D000003182,Dr. John Low,932
D000003183,Dr. Marcus Tay,932
D000003184,Dr. Michael Goh,932
D000003185,Dr. Goh Chen,933
D000003186,Dr. Jing Chen,933
D000003187,Dr. Ong Kumar,934
D000003188,Dr. Michelle Teo,934
D000003189,Dr. Wei Lim,934
D000003190,Dr. Jing Ong,934
D000003191,Dr. Jennifer Koh,934
D000003192,Dr. Emily Krishnan,935
D000003193,Dr. Kevin Teo,935
D000003194,Dr. Michelle Sim,935
D000003195,Dr. Michael Rahman,935
D000003196,Dr. Li Sim,935
D000003197,Dr. Tan Koh,936
D000003198,Dr. Nicole Chng,936
D000003199,Dr. Nicole Ali,936
D000003200,Dr. Jun Krishnan,936
D000003201,Dr. Lee Chen,937
D000003202,Dr. David Chng,937
D000003203,Dr. Teo Low,938
D000003204,Dr. Goh Chua,938
D000003205,Dr. Xin Wong,939
D000003206,Dr. Andrew Singh,939
D000003207,Dr. Kumar Goh,939
D000003208,Dr. Benjamin Kumar,939
D000003209,Dr. Marcus Koh,939
D000003210,Dr. Michelle Ang,940
D000003211,Dr. Wong Ong,940
D000003212,Dr. Goh Low,941
D000003213,Dr. Marcus Singh,941
D000003214,Dr. Chen Goh,941
D000003215,Dr. Rajesh Singh,941
D000003216,Dr. Kevin Ali,941
D000003217,Dr. Chen Krishnan,942
D000003218,Dr. Xin Yap,942
D000003219,Dr. Nicole Ong,942
D000003220,Dr. Yan Tay,943
D000003221,Dr. Robert Tay,943
D000003222,Dr. Priya Chen,944
D000003223,Dr. Ming Chen,944
D000003224,Dr. Jennifer Soh,944
D000003225,Dr. Rui Chng,944
D000003226,Dr. Rajesh Chong,944
D000003227,Dr. Tan Ang,945
D000003228,Dr. Chen Chng,945
D000003229,Dr. David Lee,945
D000003230,Dr. Priya Lim,945
D000003231,Dr. Li Lee,946
D000003232,Dr. Priya Chng,946
D000003233,Dr. Jing Lim,947
D000003234,Dr. Linda Sim,947
D000003235,Dr. Lim Lee,947
D000003236,Dr. Ng Lim,947
D000003237,Dr. Jennifer Ang,947
D000003238,Dr. Jun Lim,948
D000003239,Dr. Lim Chua,948
D000003240,Dr. Priya Sim,949
D000003241,Dr. Jun Kumar,949
D000003242,Dr. John Tay,949
D000003243,Dr. Marcus Rahman,949
D000003244,Dr. Li Ho,949
D000003245,Dr. Nicole Sim,950
D000003246,Dr. Sarah Teo,950
D000003247,Dr. Robert Nair,950
D000003248,Dr. Michael Rahman,950
D000003249,Dr. Lee Yeo,950
D000003250,Dr. Mary Rahman,951
D000003251,Dr. Jessica Ang,951
D000003252,Dr. Priya Ali,951
D000003253,Dr. Lim Tay,951
D000003254,Dr. Hui Ali,952
D000003255,Dr. Jessica Nair,952
D000003256,Dr. Teo Chen,952
D000003257,Dr. Rachel Tay,952
D000003258,Dr. Kevin Goh,952
D000003259,Dr. Rui Kumar,953
D000003260,Dr. Teo Yeo,953
D000003261,Dr. Rui Lee,953
D000003262,Dr. Jing Low,953
D000003263,Dr. Li Chong,954
D000003264,Dr. Michael Lim,954
D000003265,Dr. Li Tay,954
D000003266,Dr. Kevin Goh,954
D000003267,Dr. Emily Soh,955
D000003268,Dr. Chen Lim,955
D000003269,Dr. Kumar Yeo,956
D000003270,Dr. Priya Tay,956
D000003271,Dr. Kevin Rahman,956
D000003272,Dr. Chen Ang,956
D000003273,Dr. Jennifer Ali,956
D000003274,Dr. Emily Yap,957
D000003275,Dr. Hui Tay,957
D000003276,Dr. Jun Lee,957
D000003277,Dr. John Chen,958
D000003278,Dr. John Ho,958
D000003279,Dr. Mary Ong,959
D000003280,Dr. Mary Lim,959
D000003281,Dr. Lim Low,959
D000003282,Dr. Michelle Ang,960
D000003283,Dr. Grace Ng,960
D000003284,Dr. Marcus Chua,960
D000003285,Dr. Mary Ng,960
D000003286,Dr. Ming Chen,961
D000003287,Dr. John Sim,961
D000003288,Dr. Jessica Singh,961
D000003289,Dr. Kevin Wong,961
D000003290,Dr. Priya Ho,962
D000003291,Dr. Jun Ang,962
D000003292,Dr. Li Tan,962
D000003293,Dr. Priya Singh,962
D000003294,Dr. Ong Ng,962
D000003295,Dr. Emily Teo,963
D000003296,Dr. Amanda Chng,963
D000003297,Dr. Hui Tay,963
D000003298,Dr. Linda Hassan,964
D000003299,Dr. Rui Tay,964
D000003300,Dr. Xin Soh,964
D000003301,Dr. James Singh,964
D000003302,Dr. David Yeo,964
D000003303,Dr. John Kumar,965
D000003304,Dr. Marcus Wong,965
D000003305,Dr. James Ali,965
D000003306,Dr. Kevin Ali,965
D000003307,Dr. Rachel Sim,966
D000003308,Dr. Lee Sim,966
D000003309,Dr. Goh Hassan,966
D000003310,Dr. Kevin Sim,966
D000003311,Dr. Jun Tay,966
D000003312,Dr. Lim Ali,967
D000003313,Dr. Chen Soh,967
D000003314,Dr. Lee Koh,967
D000003315,Dr. Michelle Lim,967
D000003316,Dr. Wong Koh,967
D000003317,Dr. Ong Low,968
D000003318,Dr. Lim Chen,968
D000003319,Dr. Michael Chong,968
D000003320,Dr. Benjamin Chen,969
D000003321,Dr. Michael Low,969
D000003322,Dr. Xin Yeo,969
D000003323,Dr. Teo Ang,969
D000003324,Dr. Amanda Low,970
D000003325,Dr. Jennifer Rahman,970
D000003326,Dr. Daniel Hassan,971
D000003327,Dr. Tan Goh,971
D000003328,Dr. Lee Koh,971
D000003329,Dr. Linda Kumar,971
D000003330,Dr. Ong Chua,972
D000003331,Dr. Xin Ng,972
D000003332,Dr. Li Teo,972
D000003333,Dr. Ming Koh,972
D000003334,Dr. Jennifer Tan,973
D000003335,Dr. Andrew Goh,973
D000003336,Dr. Lee Soh,973
D000003337,Dr. David Tan,973
D000003338,Dr. Goh Rahman,973
D000003339,Dr. Ng Ali,974
D000003340,Dr. David Low,974
D000003341,Dr. Teo Ali,974
D000003342,Dr. Mary Tay,974
D000003343,Dr. Andrew Chong,975
D000003344,Dr. Marcus Singh,975
D000003345,Dr. Ong Teo,976
D000003346,Dr. Michelle Tay,976
D000003347,Dr. Jing Chong,976
D000003348,Dr. Amanda Goh,976
D000003349,Dr. Andrew Singh,977
D000003350,Dr. Jing Tan,977
D000003351,Dr. Hui Lim,977
D000003352,Dr. Michelle Krishnan,977
D000003353,Dr. Jing Lee,978
D000003354,Dr. Grace Ho,978
D000003355,Dr. Jing Krishnan,978
D000003356,Dr. Teo Ng,978
D000003357,Dr. Tan Yap,979
D000003358,Dr. Xin Tay,979
D000003359,Dr. Michelle Rahman,979
D000003360,Dr. Wei Kumar,980
D000003361,Dr. Hui Teo,980
D000003362,Dr. John Tan,980
D000003363,Dr. Rui Ang,981
D000003364,Dr. Sarah Teo,981
D000003365,Dr. Li Teo,981
D000003366,Dr. Ong Ong,982
D000003367,Dr. Rui Ali,982
D000003368,Dr. Emily Krishnan,982
D000003369,Dr. Yan Tan,982
D000003370,Dr. James Chen,983
D000003371,Dr. Robert Ang,983
D000003372,Dr. Emily Chng,983
D000003373,Dr. Jun Low,983
D000003374,Dr. Ng Ng,983
D000003375,Dr. Priya Lee,984
D000003376,Dr. Nicole Kumar,984
D000003377,Dr. Rui Lee,985
D000003378,Dr. Michael Lee,985
D000003379,Dr. Amanda Ali,985
D000003380,Dr. Jing Lim,985
D000003381,Dr. Jessica Ho,985
D000003382,Dr. Tan Krishnan,986
D000003383,Dr. Rajesh Goh,986
D000003384,Dr. Emily Yeo,986
D000003385,Dr. Chen Teo,986
D000003386,Dr. Kumar Wong,987
D000003387,Dr. Robert Low,987
D000003388,Dr. Kevin Goh,987
D000003389,Dr. Andrew Koh,987
D000003390,Dr. John Teo,988
D000003391,Dr. Benjamin Chng,988
D000003392,Dr. Steven Hassan,988
D000003393,Dr. Jing Koh,988
D000003394,Dr. Rachel Sim,989
D000003395,Dr. Ong Tan,989
D000003396,Dr. Marcus Yeo,989
D000003397,Dr. Jessica Chong,989
D000003398,Dr. Rachel Ho,990
D000003399,Dr. Benjamin Goh,990
D000003400,Dr. Teo Lim,990
D000003401,Dr. Rajesh Wong,990
D000003402,Dr. Jessica Yeo,990
D000003403,Dr. Ng Singh,991
D000003404,Dr. Nicole Ong,991
D000003405,Dr. Rui Chng,991
D000003406,Dr. Xin Koh,991
D000003407,Dr. Daniel Yap,992
D000003408,Dr. Wong Goh,992
D000003409,Dr. Jun Sim,992
D000003410,Dr. Li Ong,993
D000003411,Dr. Emily Hassan,993
D000003412,Dr. John Teo,993
D000003413,Dr. Grace Low,994
D000003414,Dr. Chen Ong,994
D000003415,Dr. John Rahman,994
D000003416,Dr. Mary Lee,995
D000003417,Dr. Benjamin Lee,995
D000003418,Dr. David Singh,995
D000003419,Dr. Grace Singh,995
D000003420,Dr. Wong Wong,996
D000003421,Dr. Robert Wong,996
D000003422,Dr. Wei Kumar,997
D000003423,Dr. Marcus Hassan,997
D000003424,Dr. John Yeo,997
D000003425,Dr. Jing Chen,997
D000003426,Dr. Jennifer Ang,998
D000003427,Dr. Goh Lim,998
D000003428,Dr. Andrew Krishnan,999
D000003429,Dr. Amanda Teo,999
D000003430,Dr. Jennifer Ali,999
D000003431,Dr. Lim Yap,1000
D000003432,Dr. Goh Ng,1000
D000003433,Dr. Mary Lim,1000
D000003434,Dr. Wong Nair,1001
D000003435,Dr. Nicole Hassan,1001
D000003436,Dr. Teo Chua,1002
D000003437,Dr. Rachel Ali,1002
D000003438,Dr. Tan Ong,1002
D000003439,Dr. Chen Sim,1003
D000003440,Dr. Nicole Wong,1003
D000003441,Dr. Ong Lee,1004
D000003442,Dr. Sarah Rahman,1004
D000003443,Dr. Goh Rahman,1005
D000003444,Dr. Wei Rahman,1005
D000003445,Dr. Hui Chng,1005
D000003446,Dr. Yan Teo,1006
D000003447,Dr. Rui Yeo,1006
D000003448,Dr. Ong Goh,1006
D000003449,Dr. Benjamin Hassan,1007
D000003450,Dr. Tan Koh,1007
D000003451,Dr. John Lim,1007
D000003452,Dr. Robert Low,1007
D000003453,Dr. John Ong,1007
D000003454,Dr. Chen Nair,1008
D000003455,Dr. Marcus Lim,1008
D000003456,Dr. Rui Chong,1008
D000003457,Dr. Jing Ong,1008
D000003458,Dr. Lee Goh,1009
D000003459,Dr. Rajesh Lee,1009
D000003460,Dr. Lim Wong,1009
D000003461,Dr. Robert Nair,1009
D000003462,Dr. Hui Chong,1009
D000003463,Dr. Chen Ng,1010
D000003464,Dr. James Nair,1010
D000003465,Dr. Jun Chen,1011
D000003466,Dr. Emily Singh,1011
D000003467,Dr. Michelle Wong,1011
D000003468,Dr. Rui Nair,1011
D000003469,Dr. John Wong,1012
D000003470,Dr. Jun Yeo,1012
D000003471,Dr. Mary Soh,1013
D000003472,Dr. Ng Low,1013
D000003473,Dr. Nicole Tay,1013
D000003474,Dr. Jessica Kumar,1013
D000003475,Dr. Jessica Tan,1014
D000003476,Dr. John Ang,1014
D000003477,Dr. Kevin Nair,1014
D000003478,Dr. Rachel Krishnan,1014
D000003479,Dr. Rui Wong,1014
D000003480,Dr. Rui Soh,1015
D000003481,Dr. Marcus Yap,1015
D000003482,Dr. Michelle Rahman,1015
D000003483,Dr. Hui Koh,1016
D000003484,Dr. Ming Tan,1016
D000003485,Dr. Xin Ali,1017
D000003486,Dr. Li Ong,1017
D000003487,Dr. Grace Chen,1018
D000003488,Dr. Emily Low,1018
D000003489,Dr. Andrew Ng,1018
D000003490,Dr. Rui Yeo,1018
D000003491,Dr. David Goh,1019
D000003492,Dr. Lim Yap,1019
D000003493,Dr. Marcus Tan,1019
D000003494,Dr. Steven Ng,1019
D000003495,Dr. Ming Lee,1019
D000003496,Dr. Priya Krishnan,1020
D000003497,Dr. Ong Wong,1020
D000003498,Dr. David Sim,1020
D000003499,Dr. Daniel Sim,1020
D000003500,Dr. Ng Lim,1020
D000003501,Dr. Priya Koh,1021
D000003502,Dr. Amanda Yeo,1021
D000003503,Dr. Robert Sim,1021
D000003504,Dr. Wong Kumar,1021
D000003505,Dr. Jessica Chen,1021
D000003506,Dr. Priya Soh,1022
D000003507,Dr. Lim Ho,1022
D000003508,Dr. Kevin Wong,1022
D000003509,Dr. Emily Chong,1023
D000003510,Dr. Yan Soh,1023
D000003511,Dr. Michael Soh,1023
D000003512,Dr. David Teo,1024
D000003513,Dr. Lee Kumar,1024
D000003514,Dr. Ong Chua,1024
D000003515,Dr. Lee Lim,1025
D000003516,Dr. Ming Wong,1025
D000003517,Dr. Amanda Tan,1025
D000003518,Dr. Xin Chua,1025
D000003519,Dr. Rui Teo,1026
D000003520,Dr. Ng Singh,1026
D000003521,Dr. Linda Ong,1026
D000003522,Dr. John Sim,1027
D000003523,Dr. Wei Chen,1027
D000003524,Dr. Kumar Nair,1027
D000003525,Dr. Marcus Chen,1027
D000003526,Dr. Ming Ali,1027
D000003527,Dr. Marcus Lee,1028
D000003528,Dr. Lee Ong,1028
D000003529,Dr. Steven Nair,1028
D000003530,Dr. Michelle Krishnan,1029
D000003531,Dr. Jing Yeo,1029
D000003532,Dr. Jennifer Chua,1030
D000003533,Dr. Amanda Yeo,1030
D000003534,Dr. Ng Lim,1030
D000003535,Dr. Yan Sim,1031
D000003536,Dr. Teo Goh,1031
D000003537,Dr. Lim Sim,1031
D000003538,Dr. Nicole Ng,1031
D000003539,Dr. Ng Singh,1031
D000003540,Dr. Tan Yeo,1032
D000003541,Dr. Rachel Sim,1032
D000003542,Dr. Rajesh Chng,1032
D000003543,Dr. Andrew Chong,1032
D000003544,Dr. Emily Nair,1032
D000003545,Dr. Jennifer Yap,1033
D000003546,Dr. Jun Singh,1033
D000003547,Dr. Teo Low,1033
D000003548,Dr. Rui Krishnan,1033
D000003549,Dr. Daniel Lim,1034
D000003550,Dr. Ming Lim,1034
D000003551,Dr. Wong Lee,1035
D000003552,Dr. Nicole Goh,1035
D000003553,Dr. Mary Ng,1035
D000003554,Dr. Marcus Chong,1035
D000003555,Dr. Hui Chng,1036
D000003556,Dr. Ng Ali,1036
D000003557,Dr. Priya Koh,1037
D000003558,Dr. John Ho,1037
D000003559,Dr. Lee Teo,1037
D000003560,Dr. Lim Teo,1038
D000003561,Dr. John Ng,1038
D000003562,Dr. Michael Hassan,1038
D000003563,Dr. Rachel Chng,1039
D000003564,Dr. Robert Ng,1039
D000003565,Dr. Steven Chen,1039
D000003566,Dr. Jennifer Yeo,1039
D000003567,Dr. Robert Tay,1040
D000003568,Dr. Benjamin Hassan,1040
D000003569,Dr. Teo Krishnan,1040
D000003570,Dr. Yan Lim,1041
D000003571,Dr. Tan Ong,1041
D000003572,Dr. Priya Kumar,1041
D000003573,Dr. Ming Tay,1042
D000003574,Dr. James Ali,1042
D000003575,Dr. Goh Wong,1042
D000003576,Dr. Rajesh Lee,1042
D000003577,Dr. Mary Nair,1042
D000003578,Dr. Amanda Lim,1043
D000003579,Dr. Priya Ong,1043
D000003580,Dr. Teo Wong,1043
D000003581,Dr. Steven Chong,1043
D000003582,Dr. Daniel Teo,1043
D000003583,Dr. Ming Singh,1044
D000003584,Dr. Marcus Nair,1044
D000003585,Dr. Ming Singh,1044
D000003586,Dr. Lee Chen,1045
D000003587,Dr. Jing Chng,1045
D000003588,Dr. Daniel Sim,1045
D000003589,Dr. Priya Teo,1045
D000003590,Dr. Nicole Low,1046
D000003591,Dr. Linda Chua,1046
D000003592,Dr. David Nair,1046
D000003593,Dr. Wei Ali,1046
D000003594,Dr. Wei Goh,1046
D000003595,Dr. John Rahman,1047
D000003596,Dr. Xin Tay,1047
D000003597,Dr. Linda Ang,1047
D000003598,Dr. Wong Singh,1047
D000003599,Dr. Emily Rahman,1048
D000003600,Dr. Michelle Krishnan,1048
D000003601,Dr. Xin Koh,1048
D000003602,Dr. Andrew Chng,1048
D000003603,Dr. Rajesh Tay,1048
D000003604,Dr. Kumar Wong,1049
D000003605,Dr. Lim Soh,1049
D000003606,Dr. Teo Goh,1049
D000003607,Dr. Xin Soh,1049
D000003608,Dr. Lee Tan,1049
D000003609,Dr. Wong Lee,1050
D000003610,Dr. Ming Rahman,1050
D000003611,Dr. Priya Lim,1050
D000003612,Dr. Rui Wong,1051
D000003613,Dr. Teo Ang,1051
D000003614,Dr. Daniel Kumar,1052
D000003615,Dr. Michael Chua,1052
D000003616,Dr. James Ali,1052
D000003617,Dr. Amanda Chng,1052
D000003618,Dr. John Yap,1052
D000003619,Dr. Ong Singh,1053
D000003620,Dr. Sarah Teo,1053
D000003621,Dr. Robert Teo,1053
D000003622,Dr. Emily Singh,1054
D000003623,Dr. Michelle Koh,1054
D000003624,Dr. Lee Soh,1054
D000003625,Dr. Priya Soh,1054
D000003626,Dr. Michael Yeo,1054
D000003627,Dr. Steven Soh,1055
D000003628,Dr. Li Singh,1055
D000003629,Dr. Jun Singh,1055
D000003630,Dr. Nicole Teo,1056
D000003631,Dr. Nicole Hassan,1056
D000003632,Dr. Jing Sim,1056
D000003633,Dr. Emily Tay,1056
D000003634,Dr. Tan Ali,1057
D000003635,Dr. Sarah Teo,1057
D000003636,Dr. Jennifer Lim,1058
D000003637,Dr. Linda Hassan,1058
D000003638,Dr. Yan Teo,1058
D000003639,Dr. Benjamin Kumar,1059
D000003640,Dr. Jennifer Chua,1059
D000003641,Dr. Tan Ng,1059
D000003642,Dr. Rui Wong,1060
D000003643,Dr. Andrew Nair,1060
D000003644,Dr. Kevin Hassan,1060
D000003645,Dr. Kevin Nair,1061
D000003646,Dr. John Soh,1061
D000003647,Dr. Jennifer Goh,1061
D000003648,Dr. Benjamin Teo,1061
D000003649,Dr. Li Chen,1061
D000003650,Dr. Kumar Ong,1062
D000003651,Dr. Amanda Teo,1062
D000003652,Dr. Jennifer Ong,1062
D000003653,Dr. Jessica Kumar,1062
D000003654,Dr. Jing Teo,1063
D000003655,Dr. James Kumar,1063
D000003656,Dr. Lee Ang,1063
D000003657,Dr. Goh Low,1063
D000003658,Dr. Nicole Sim,1063
D000003659,Dr. Daniel Yap,1064
D000003660,Dr. Hui Chong,1064
D000003661,Dr. Emily Lim,1065
D000003662,Dr. Rui Ang,1065
D000003663,Dr. Marcus Kumar,1066
D000003664,Dr. Hui Tay,1066
D000003665,Dr. David Nair,1066
D000003666,Dr. Jing Ali,1066
D000003667,Dr. Priya Rahman,1067
D000003668,Dr. Ming Chong,1067
D000003669,Dr. Ong Yeo,1067
D000003670,Dr. Emily Kumar,1068
D000003671,Dr. Nicole Chua,1068
D000003672,Dr. Rui Ali,1068
D000003673,Dr. Wei Ho,1068
D000003674,Dr. Nicole Goh,1068
D000003675,Dr. Yan Ho,1069
D000003676,Dr. Sarah Hassan,1069
D000003677,Dr. Ong Soh,1070
D000003678,Dr. David Ho,1070
D000003679,Dr. Emily Lee,1071
D000003680,Dr. Kevin Soh,1071
D000003681,Dr. Emily Ng,1071
D000003682,Dr. Rachel Nair,1071
D000003683,Dr. Mary Lee,1072
D000003684,Dr. Chen Koh,1072
D000003685,Dr. Jessica Tan,1072
D000003686,Dr. James Ang,1073
D000003687,Dr. Jing Sim,1073
D000003688,Dr. Li Tan,1073
D000003689,Dr. Andrew Yap,1073
D000003690,Dr. Ming Chong,1074
D000003691,Dr. Wei Ang,1074
D000003692,Dr. Lee Ho,1074
D000003693,Dr. Benjamin Teo,1075
D000003694,Dr. Ming Ang,1075
D000003695,Dr. Hui Krishnan,1075
D000003696,Dr. Andrew Nair,1076
D000003697,Dr. Yan Low,1076
D000003698,Dr. Jennifer Yeo,1076
D000003699,Dr. Jing Kumar,1076
D000003700,Dr. Emily Sim,1076
D000003701,Dr. Marcus Yeo,1077
D000003702,Dr. Benjamin Lee,1077
D000003703,Dr. Tan Soh,1077
D000003704,Dr. Grace Wong,1078
D000003705,Dr. Robert Krishnan,1078
D000003706,Dr. Amanda Rahman,1078
D000003707,Dr. Kumar Chong,1078
D000003708,Dr. Andrew Hassan,1078
D000003709,Dr. Steven Sim,1079
D000003710,Dr. Grace Goh,1079
D000003711,Dr. Marcus Lee,1079
D000003712,Dr. Yan Koh,1079
D000003713,Dr. John Rahman,1079
D000003714,Dr. Li Low,1080
D000003715,Dr. James Soh,1080
D000003716,Dr. Ong Chng,1080
D000003717,Dr. Ming Lee,1081
D000003718,Dr. Robert Low,1081
D000003719,Dr. Benjamin Chua,1081
D000003720,Dr. Xin Hassan,1081
D000003721,Dr. Ong Kumar,1082
D000003722,Dr. Goh Kumar,1082
D000003723,Dr. Rajesh Soh,1082
D000003724,Dr. Kevin Chng,1083
D000003725,Dr. Emily Tay,1083
D000003726,Dr. Benjamin Ng,1083
D000003727,Dr. Jessica Ho,1083
D000003728,Dr. Chen Goh,1083
D000003729,Dr. Rajesh Ang,1084
D000003730,Dr. Jun Ho,1084
D000003731,Dr. Tan Koh,1085
D000003732,Dr. Wei Ang,1085
D000003733,Dr. Robert Tay,1085
D000003734,Dr. Daniel Singh,1086
D000003735,Dr. Amanda Ang,1086
D000003736,Dr. Ming Ang,1087
D000003737,Dr. Tan Chen,1087
D000003738,Dr. Robert Chng,1087
D000003739,Dr. Emily Teo,1087
D000003740,Dr. Lim Ng,1087
D000003741,Dr. Wei Chong,1088
D000003742,Dr. Grace Chong,1088
D000003743,Dr. Teo Ali,1088
D000003744,Dr. Ng Hassan,1088
D000003745,Dr. Ong Chng,1089
D000003746,Dr. Tan Low,1089
D000003747,Dr. Michelle Kumar,1089
D000003748,Dr. Kevin Wong,1090
D000003749,Dr. Jessica Tay,1090
D000003750,Dr. Ming Chen,1090
D000003751,Dr. Rajesh Chua,1090
D000003752,Dr. Steven Lee,1090
D000003753,Dr. Xin Koh,1091
D000003754,Dr. Amanda Goh,1091
D000003755,Dr. Ng Nair,1091
D000003756,Dr. Li Rahman,1092
D000003757,Dr. John Yap,1092
D000003758,Dr. Priya Rahman,1092
D000003759,Dr. Priya Chong,1092
D000003760,Dr. Hui Ng,1092
D000003761,Dr. Linda Soh,1093
D000003762,Dr. Amanda Wong,1093
D000003763,Dr. Rachel Ong,1093
D000003764,Dr. Ming Chua,1094
D000003765,Dr. Grace Ho,1094
D000003766,Dr. Wei Yap,1095
D000003767,Dr. Ming Ali,1095
D000003768,Dr. Andrew Krishnan,1095
D000003769,Dr. Rachel Ho,1096
D000003770,Dr. Xin Ang,1096
D000003771,Dr. Wei Lee,1096
D000003772,Dr. Li Chen,1097
D000003773,Dr. Daniel Ong,1097
D000003774,Dr. Linda Lim,1097
